observation_date,PC1 – Level,PC2 – Slope,PC3 – Curvature
2005-05-24,-1.5583849749042178,-0.6723558629645534,-1.6665183784307542
2005-05-25,1.141947031041408,0.9273001755047002,-0.25050716529553935
2005-05-26,0.3574144717322976,0.9170712996579656,-0.05479881035504213
2005-05-27,0.05713579982427938,-0.21604180428637026,-0.17648712084859092
2005-05-31,-1.9356036239619223,-2.4911867396641103,0.6281566376236647
2005-06-01,-4.682183764245561,-0.25968753985029547,-0.6727334536371581
2005-06-02,-0.3396856619216793,-0.8603276498896583,0.7773308966450274
2005-06-03,2.7604998408130377,0.5743873800293989,-0.4813062158684394
2005-06-06,-0.0017245775207487147,-0.9839875178176065,0.6468014823921048
2005-06-07,-1.5860347186493107,-0.49420985430294134,0.2473022268937867
2005-06-08,1.511709706289642,0.4072727015177203,-0.11711317907459476
2005-06-09,0.6110827122161523,0.7891604773315176,0.591676796682143
2005-06-10,2.8577734203021703,0.937539287730745,-0.2626318632566219
2005-06-13,2.5739426181782794,-0.43643548892578776,0.140866434028642
2005-06-14,0.8015250968820493,1.066596750477145,0.21325431234640732
2005-06-15,0.2216126745518881,0.27166329377441856,-0.014058271081165582
2005-06-16,-1.6724175757741777,-0.339655081706557,0.6219306153038598
2005-06-17,0.4291877281800508,-0.7015874086954665,0.11477356568606233
2005-06-20,0.8808837233338861,-0.8770443003524907,0.06140619574667715
2005-06-21,-1.0115504442969454,-1.2763346215137141,0.0485433488487129
2005-06-22,-4.1308688673587595,-1.1593420703966015,-0.28967668025678034
2005-06-23,1.028135740313637,-0.10351022356630772,0.508588256741673
2005-06-24,-1.4810722041434838,-0.8406269124378826,0.054826497675931986
2005-06-27,1.0947205699929037,-2.2667238720136456,-0.08848832344769904
2005-06-28,2.2254550684345626,-0.7205496750865547,-0.6911974625864525
2005-06-29,0.0842200863458651,1.163042633129641,-0.1182275950622557
2005-06-30,-1.0539298101305927,-1.3801186102799183,0.32071252410069634
2005-07-01,4.704169853404212,0.3311199497502223,0.08893309114037731
2005-07-05,2.782876938643469,-0.4261678477329176,-0.008501366410996938
2005-07-06,-1.4940094447691676,0.07672608540600821,-0.1439129020374759
2005-07-07,-2.286472111233968,1.0070329050780122,-0.2429278311308422
2005-07-08,2.6026995943244264,0.31609529427700944,0.4943773121336024
2005-07-11,1.3009271841421801,-1.51514984927747,1.4288028910959651
2005-07-12,1.6448156783481307,0.04245719625981826,-0.7537694877278156
2005-07-13,0.534792055380759,0.37115550177580825,-0.2880473153543024
2005-07-14,0.923641904713759,0.0077551838422916615,-0.05684341491871064
2005-07-15,0.02800094684332989,-0.734222369289635,0.20629717155655902
2005-07-18,2.5768056373176247,-0.7493799070943209,0.10557807968368918
2005-07-19,-0.6610457331428223,-0.9844565661908722,-0.6383059733060179
2005-07-20,-0.5345104302279176,-0.35774416639000095,0.9008309104534571
2005-07-21,4.648495179951278,0.19248766810299012,-0.21071410544815114
2005-07-22,-1.7264053848954786,-1.8522732584862072,0.12871618099080626
2005-07-25,2.2383821086232083,-1.6256299638199292,0.12963093615338175
2005-07-26,-0.18591224979536952,-0.07078982593581867,-0.6251798581955509
2005-07-27,0.6225876336218117,0.6150740766328978,0.7055863408712187
2005-07-28,-1.9725013090156416,-1.050979951594441,-0.11152943464461937
2005-07-29,3.0841686421836982,0.4375417168923521,0.42284466999444764
2005-08-01,2.124639141884013,-0.9991251020471156,-0.4648117993955459
2005-08-02,1.1898106679854692,0.11685334123044706,-0.8180505999268614
2005-08-03,-1.809195176540238,-0.05877007833942904,0.1107472616873956
2005-08-04,0.8257384360892007,0.19097332969339698,-0.011135478816765795
2005-08-05,3.343159841179007,0.011459603645361869,0.1341006232584129
2005-08-08,2.276429825063093,-1.2436846213109671,0.7746075228717222
2005-08-09,-1.3832556471621629,0.5188113946548915,-0.32092005586425004
2005-08-10,-0.3162070322158918,0.0434777538877266,-0.07593423591869826
2005-08-11,-2.104633950870372,-0.5427270129558314,1.0042124898890068
2005-08-12,-2.506545941892133,-1.7227064502905653,0.37474373563045904
2005-08-15,1.4820953621655932,-0.04723934527609199,0.8204063003731055
2005-08-16,-1.878406006666687,-0.570192263110849,-0.7786610189001382
2005-08-17,1.7673519301506126,1.2674839278619672,-0.0757821741463037
2005-08-18,-2.8949366001946393,-0.5417224250187113,0.1038177881911734
2005-08-19,0.7252631299082662,-1.0402186553732242,0.2579201001509617
2005-08-22,0.2779691596409463,-0.18609508050735982,-0.15029064842428183
2005-08-23,-0.7301538697297792,-0.08637984078179274,-0.12283111916121278
2005-08-24,-0.44638405223366573,-0.04493563103591847,-0.1749942789274999
2005-08-25,-0.08811255779569423,-0.26852674078191663,0.1512981375810071
2005-08-26,1.3509707636654373,-0.2993228983044033,0.42130557641141897
2005-08-29,0.03122139345227032,-0.603323480360089,-0.35642474476251246
2005-08-30,-2.51189557899232,0.4552682725946311,-0.9726903594605809
2005-08-31,-5.837902712494866,-1.0793368084467911,-0.7826571338394407
2005-09-01,-2.8375306334629,3.361482625681026,-2.161840366604216
2005-09-02,0.42424667017528245,-0.11778281918672565,0.11957078027476113
2005-09-06,3.50475361066564,-0.6971136176037391,0.13442341936214722
2005-09-07,2.5373803411721356,1.0746075822536656,0.7301810284785097
2005-09-08,-0.14976390564434033,0.4265158317281748,0.6327640904029503
2005-09-09,-0.31043788544203,-0.6935017812187066,0.41740301257891194
2005-09-12,2.80484791053634,-0.25810999013899105,0.20674468714998476
2005-09-13,-2.174189061322092,0.16144157165073958,0.40000718958298603
2005-09-14,0.5550426461172094,1.5792980099746603,0.4936064848609449
2005-09-15,1.8023609284134727,0.9060412132340708,-0.7092691616911451
2005-09-16,2.865036649975263,-0.4871938497569222,0.5294094583692424
2005-09-19,-0.021622555802938634,-1.5459639382230528,-0.24037379852507432
2005-09-20,1.4841833869236614,-1.9359026349912258,0.9259086812845458
2005-09-21,-4.036649819360834,4.110781980189856,3.1142462835161018
2005-09-22,-0.32984824538992424,-0.15208755936469684,-0.3307550515361728
2005-09-23,2.359173823691494,-0.15053076051696765,-0.1694107372630318
2005-09-26,3.2349497855166134,-1.423530942575916,-0.9076344024243834
2005-09-27,-0.0887527537409753,0.7830487722228983,0.5845741073701177
2005-09-28,-1.5521116670866493,-0.5469431214766557,1.3208880494146664
2005-09-29,1.8903985353022954,-0.4161466043512654,0.18444465492293166
2005-09-30,2.226430993344648,-0.5886912460589927,-0.03937768788797918
2005-10-03,3.5464839297349786,-1.7701871263556763,0.05818863102986697
2005-10-04,0.4152573637891815,-1.0451214930330404,-1.496904154875141
2005-10-05,-1.539409785444108,0.33074452329185156,0.45890848503391574
2005-10-06,0.2650748547675169,-0.16920275403528948,-0.3054276635528247
2005-10-07,-0.5361017625993387,-0.5277978197059804,-0.17652948641652547
2005-10-11,3.3171500574702035,-2.6327361672733542,0.3065790439099629
2005-10-12,1.7391037827269185,0.9019779291601306,-1.2298104862703612
2005-10-13,1.0532599727987682,0.19383180263117794,-0.9125977578369908
2005-10-14,0.48467866731716636,-0.1749106292237985,0.2579707858183965
2005-10-17,2.2349918354932314,-2.3819568274810563,0.4136211170829589
2005-10-18,-0.8561412553966361,-0.038301987823870114,-0.6781177333283934
2005-10-19,-0.47648349260918854,-0.17123547346849674,-0.2792178372919272
2005-10-20,-0.20440144594411644,0.28688574005587064,1.894541568828486
2005-10-21,-2.135727556371724,-1.3275222183706845,-0.26159232679928957
2005-10-24,2.74908655013604,-0.45389705537650343,-0.2480099845047666
2005-10-25,3.668338962511015,-0.4693542833592261,-1.78037887912179
2005-10-26,1.9284485543223318,1.5377331614280592,-0.14126046166310177
2005-10-27,-1.1926085020808135,-0.26284602499266196,-0.11595653806340495
2005-10-28,1.1944164522233314,-1.0203803208173552,0.10529541827103764
2005-10-31,0.6358608362040655,-1.4988217264875874,0.18092997322155394
2005-11-01,0.3367595481070338,0.4921200662309344,-0.03586225562734853
2005-11-02,0.5794751169048579,0.6862740440426548,0.10443659543422158
2005-11-03,2.070635434040313,0.2972299097369649,-0.3771574606779575
2005-11-04,0.7879309313343075,-0.03286432564677493,-0.2713242292389817
2005-11-07,0.0008776218488372577,-0.7354513536206022,0.6099532397888676
2005-11-08,-2.3313134988522743,-1.5120023572191927,-0.5062237980496712
2005-11-09,2.6411467980124907,0.05222218985774733,-0.13901698941991303
2005-11-10,-2.7837575160387438,-0.42495791562340257,0.20639558558829
2005-11-14,2.8420336747264483,-1.099925260441456,0.34903296096960756
2005-11-15,-1.7318529962281908,-1.1341042331057138,-0.6239923970749148
2005-11-16,-3.022194298673851,-0.3244383996563179,-0.16120292397597943
2005-11-17,-1.3675779090294753,-0.34463620413888796,-0.11454312259174301
2005-11-18,1.7715245016951493,0.9176724270513266,0.14961292282091618
2005-11-21,-1.4908682759574547,-0.359618125885948,0.5028993929549758
2005-11-22,-2.3455670514947373,1.9665820143262702,-1.5900082934460102
2005-11-23,2.451622686503404,-0.47725471819968995,0.573028817128341
2005-11-25,-1.7135672204278225,-0.1541201302260765,0.2139805997483908
2005-11-28,-0.3803282856173829,-2.0926434507064218,0.7617508683593134
2005-11-29,2.9426233245869797,0.6568183234215396,-0.4061086281571391
2005-11-30,0.3386036487023205,0.787062533671927,-0.18445169768984773
2005-12-01,1.231322768520247,0.0271434572907072,0.2768886776214099
2005-12-02,-0.3410187431010153,-0.20358369357984815,-0.3857896359294354
2005-12-05,2.4413404243156505,-0.5668710457014574,0.1823335552696838
2005-12-06,-2.925304540813011,0.45083171580026526,1.572244308906113
2005-12-07,0.06531527375383818,0.4727874700852047,-0.15417570339762626
2005-12-08,-3.4703932711074885,2.127893325643206,1.5132469145385845
2005-12-09,2.856485002058286,1.6715210523000077,0.317922404540897
2005-12-12,0.8925860473007294,-0.589186766198583,1.7145930803544023
2005-12-13,-0.5673068893423294,-0.420984234117613,-0.37612177762487303
2005-12-14,-3.353791424777466,-0.2934878024830598,-0.3670837623020219
2005-12-15,0.6754799810417106,-0.36525037881306827,0.06071329184415035
2005-12-16,-0.6668899289933995,0.20466488010244113,0.3609135633899925
2005-12-19,1.28211815961904,-1.5998805963725538,1.0218728793971208
2005-12-20,0.8643878878683007,0.446967534364875,0.3813073465556727
2005-12-21,0.4659869148318393,0.21677705350297988,-0.5314094753984951
2005-12-22,-2.1772719357805568,-0.37429111300473783,0.06526571634514064
2005-12-23,-2.2059156263401936,-0.6652514113223954,0.9802490942811127
2005-12-27,-0.7550231866677051,-1.3066324721993936,0.451210871318559
2005-12-28,0.7721999355771363,0.8804614174328839,-0.9903311766996115
2005-12-29,0.4457692360303209,-1.7760255149057438,-0.8318132998448868
2005-12-30,2.202449339774942,-3.304592841082814,-3.3618387834042265
2006-01-03,-0.19220181527242358,-1.6049532831053213,-1.178613721235379
2006-01-04,-0.7699678776618724,0.330655113451785,-0.6620785351679678
2006-01-05,0.11614606206544702,-0.4586416532262174,0.10054054798763193
2006-01-06,1.3534055356438957,-0.2727958473387029,0.2149961159185139
2006-01-09,0.2676128591117865,-0.49091116887317976,-0.19947880221433442
2006-01-10,2.74928164757398,-0.3984545432324419,-0.8651101877908001
2006-01-11,1.1817465490328425,-0.39791024861377744,0.385484454059359
2006-01-12,-1.7751195647419449,-0.6314018328461652,-0.26653844630195134
2006-01-13,-2.4114329467590965,-1.0068010633457427,0.44752023129639734
2006-01-17,0.4530187371879348,-1.0873853638295419,0.33776310444960617
2006-01-18,-0.15856708933645436,1.07312427664297,0.7175300872207055
2006-01-19,0.8974742636416135,0.5256806004930314,1.0057742235149383
2006-01-20,0.09355017094709302,0.03684411067564889,0.42718921848219943
2006-01-23,0.15023465506462744,-0.9007185648875148,-0.35115636355786656
2006-01-24,1.5496059885259335,-1.7391086408111003,-2.7182370433362033
2006-01-25,3.852234905961132,0.8619836046146782,0.4844091731215541
2006-01-26,1.3706691987621669,0.6387926702415986,0.28559807570135914
2006-01-27,0.6337156566529337,-0.23297127628158143,0.04850034634004075
2006-01-30,1.318005330645361,-1.3744123338726246,1.0056622073702326
2006-01-31,0.08662699450724935,-0.8033659857808413,-2.0449698776252774
2006-02-01,1.3015310331323133,0.4610659433324705,0.868286283081696
2006-02-02,0.13083818681470852,-0.4544555365623856,0.38419435163175586
2006-02-03,-0.8118473958025694,-0.841628990265975,0.7988127220693559
2006-02-06,0.8502515343015262,-1.0850936823715203,0.9905085570582329
2006-02-07,0.5029207207262208,0.5335390458392014,-0.738402174495917
2006-02-08,0.8454651827002417,0.06592174551193244,-0.022559011642073325
2006-02-09,-1.208152161827891,-1.2730201578288582,1.3099099822644382
2006-02-10,2.094194418854564,-0.2179542159073775,-0.12498460775455028
2006-02-13,0.058890875125402586,-0.48060981434889816,-0.34713233368096175
2006-02-14,1.3414621314638098,0.27171942238789426,-0.6285298608593957
2006-02-15,-0.5674968354158625,0.20373899930141132,0.4434049111181868
2006-02-16,-0.6823375321308481,0.0360879416945637,-0.06263087107346027
2006-02-17,-1.775102833265965,-0.8823855259309094,0.2655560371154425
2006-02-21,1.9577209981830668,-0.8339555496360208,0.5225406741452268
2006-02-22,-1.7467248315481942,-0.3492283141625292,-0.5207449323566826
2006-02-23,1.9311582279409687,-0.2772756810060715,0.5490496158007774
2006-02-24,0.554584197170513,0.05359605418821033,-0.1305128406541237
2006-02-27,1.2565496502111424,-0.5367213581314295,-0.21155765365331664
2006-02-28,-1.9788692627705033,-0.237182447625073,-0.24869716115535953
2006-03-01,1.198985255364607,0.925740592104172,0.08436239724476821
2006-03-02,1.6663212244872956,0.8232891239770916,-0.6256381753232787
2006-03-03,1.405963718370834,0.6433721317112395,-0.05800801713930281
2006-03-06,1.9290551609819913,1.0751910751121518,-0.1168972798582433
2006-03-07,0.05582816466391,-0.19108415743662227,-0.31676803280143
2006-03-08,-0.7358774053552453,0.3846963181857366,-0.1451939927116369
2006-03-09,0.13852951971808752,-0.10593403057002156,0.008065060272144577
2006-03-10,0.9902000246766631,-0.17264001888660377,-0.2019737088833142
2006-03-13,1.0549716880698194,-0.2448888358697943,0.4795282892088252
2006-03-14,-3.2031773869925537,-0.5293969999781997,-1.0025294012898853
2006-03-15,1.4236805615893282,-0.20701735553076084,-0.22466323629527
2006-03-16,-3.3331198627344634,-0.2615509280922887,-0.4524890875138573
2006-03-17,1.2698934627617477,-0.07705151365942582,0.0024507061264028057
2006-03-20,-0.19138753834690211,-1.0812791550110972,-0.4288361007802066
2006-03-21,2.920763793170429,-0.9157632012556803,-0.5233066304366493
2006-03-22,-0.08823699667286507,0.1102325122291193,0.07382148612571475
2006-03-23,1.037173673167547,0.6257894627066003,0.3898138367729409
2006-03-24,-2.6984798873225526,-0.20573725210994287,-0.27922579850133744
2006-03-27,1.0352968183178781,0.5490890415396809,-0.06045643500940528
2006-03-28,3.793977291890594,0.1959546524218495,-0.04204585837867777
2006-03-29,0.7013116332861139,0.8423057631003122,0.01716315959268336
2006-03-30,1.4760824606766672,1.0816488934948534,0.05102673536449157
2006-03-31,-0.511826463255003,0.441217142838438,-0.44639257033273305
2006-04-03,1.6542649611274995,-1.159872308234295,0.6629013534850617
2006-04-04,-0.45644111656034025,0.20818376527913127,-0.2487928445094178
2006-04-05,-1.3530481611447425,0.31981664582818076,-0.20567878344419774
2006-04-06,2.3168769310363264,0.3345392115187974,-0.37845609696987387
2006-04-07,2.324985017473294,1.1825687326474992,-0.3033530107015909
2006-04-10,0.6372276943422394,-0.6101299469343521,0.48498285283953224
2006-04-11,-1.2436182870561214,-0.5678750876013963,0.2738345874877182
2006-04-12,2.063495767544173,0.43845932971988727,0.2652175275827761
2006-04-13,2.5028314835067222,1.0605250074113761,1.1167160174462456
2006-04-17,-1.4766953153014637,-0.6438137234287324,-0.4652883233491836
2006-04-18,-1.9746581227208229,0.3757927330503083,-0.9500012016943751
2006-04-19,1.712068236758661,0.8370174684831792,-0.4380734426306663
2006-04-20,0.46166377273601333,-0.05434206403272241,0.16123021701738977
2006-04-21,-0.5242958347505495,-1.0147914891595513,0.13415989371006168
2006-04-24,-0.3522020833131774,-0.9625509002934813,0.6120612089605962
2006-04-25,3.548449956720414,0.24520426971563192,-0.730731657280252
2006-04-26,1.7159313108805223,0.04048002451519179,0.19169884335865797
2006-04-27,-2.3243316194763914,0.7108933801979331,-1.1498002132169216
2006-04-28,-1.3294111220449418,0.5590055870828753,-0.1292939097554866
2006-05-01,3.7756491080272854,-0.707434557155322,0.605416332671594
2006-05-02,-0.7988660457802389,-0.5930188546583343,-0.4003306780979746
2006-05-03,1.3889612282665176,0.19891721137675905,0.1543238968816673
2006-05-04,0.44064163233000986,0.27846564089882725,1.0289422467253468
2006-05-05,-1.3018671583174741,-0.6985858838428162,-0.2605426789016776
2006-05-08,0.9651630351651405,-1.2753520662510094,0.33553477159059997
2006-05-09,0.4071127967806305,-0.478222421488846,-1.0061495934560072
2006-05-10,0.32452365378803333,0.06432595528265796,0.8238483467515024
2006-05-11,-0.42940553279475024,2.2333191343507757,-0.30332818785337606
2006-05-12,1.8828099916467453,0.4928148064658026,-0.4560636520149827
2006-05-15,-0.7442421440702741,-1.2992990143221834,-0.06801326360075982
2006-05-16,-2.0048372972239012,-0.4883796708504825,-0.9409585062296495
2006-05-17,1.7192342869211843,0.9509156841392836,-0.322466459167045
2006-05-18,-3.0352218648451865,-1.2304102617806683,0.42983583912118783
2006-05-19,-0.31910407349656944,-0.8494638665222933,0.9513494792665402
2006-05-22,-0.15889638032055228,-0.49105131531512863,0.18805457127540823
2006-05-23,1.1955528695317208,0.2780936246126424,-0.08935089986975187
2006-05-24,-1.8669407933782074,0.21277536783669473,-0.19223378866011667
2006-05-25,1.8061257668019783,0.2981614522366368,0.27150539380214783
2006-05-26,-0.305473823662288,-0.6078805287155558,-0.1737027237797181
2006-05-30,1.4601264327187784,0.14510272906479313,0.12070568753449679
2006-05-31,2.014782979139396,-0.4848250137331791,0.9173791418157402
2006-06-01,-0.74836415092673,0.5356473391593423,-0.09061038135489732
2006-06-02,-5.007232564807274,-0.6413183466286211,-0.7151886562682426
2006-06-05,1.8125571919542895,-1.0067653227519102,0.7222868373464026
2006-06-06,-0.07095793297676715,-0.7639119972623324,0.020218610483078454
2006-06-07,0.8144639555132945,-0.044722435484718735,0.3736541747529024
2006-06-08,-0.8418795941297035,-0.38503889831646243,0.3156289706345459
2006-06-09,-0.33559179390981264,-0.7237708990361396,0.4584771056240861
2006-06-12,1.1891447845270389,-1.495073607229266,0.5998816020384166
2006-06-13,-0.8586265798724955,0.49046315856404515,1.000957551918268
2006-06-14,3.7960710502321557,0.7901390717056241,1.0288990770679547
2006-06-15,0.9825364859492961,2.0350207304031387,0.7727066782516832
2006-06-16,1.7259673881395694,-0.45210193683594646,-0.25394790953981544
2006-06-19,1.7787412160318543,-1.671430166954323,0.3438454063811423
2006-06-20,0.2054313828084407,0.22584692014936816,-0.44153562139104063
2006-06-21,-0.10415631920291765,0.47469271260578433,0.379289292801768
2006-06-22,1.4134686967562404,1.2764730794291257,1.1662614067195436
2006-06-23,2.0094057996927845,-1.087347602090914,-0.43537125898029916
2006-06-26,1.5988040928474851,-1.8046152581264199,-1.1004411149703601
2006-06-27,-1.1518194489877764,-1.5370973376629526,-1.4832340494832152
2006-06-28,1.3107129599098049,1.5184076650626546,1.0222384935147728
2006-06-29,-2.609789846738114,1.1191703804042474,0.040691825738161956
2006-06-30,-3.1476060416137317,0.10948674084370237,1.4063802064970763
2006-07-03,1.950291164232804,-2.7579933376581987,-1.0195451654620722
2006-07-05,2.760245635570537,0.9776201935257082,-0.849165796919818
2006-07-06,-1.4803004912914293,-0.3633550305332225,0.26650452972601296
2006-07-07,-2.1556434338973856,-0.8300912069676852,-0.6451554236741648
2006-07-10,0.5915032074004598,-1.355355996767145,0.03459271146842508
2006-07-11,-1.0353132088383503,-0.40080789194423383,-0.289474043709783
2006-07-12,0.15172457920500027,-0.2114185698361611,-0.23325287873223247
2006-07-13,-1.8406054881391487,0.5527710799893484,-0.22611600968682746
2006-07-14,-0.8033093969002911,0.07463088397879487,-0.41911608304709896
2006-07-17,1.3391770393847655,-1.5897056633452642,0.3699839048246598
2006-07-18,2.895095901429079,0.04640729645829173,0.03127382918156333
2006-07-19,-3.511731136149344,0.18719540947033964,-0.3083711096159861
2006-07-20,-2.0878069463917805,0.9103012495842873,-0.30200057312992973
2006-07-21,0.8326747876164966,-0.18876073930366818,-0.06684831880906095
2006-07-24,0.6691368403557327,-0.45739654760187115,0.034558636315035335
2006-07-25,0.8717617699600634,-0.36933551990807034,-1.4183351203085839
2006-07-26,-1.9911265615364002,0.631715913962543,-0.6160285164131265
2006-07-27,0.1928922633657475,0.2717364011403762,-0.29585083517738225
2006-07-28,-3.3192676318998027,0.6555572989964957,-0.4666458655002833
2006-07-31,0.32236579342047095,-1.0877271526783656,-0.32791910200268026
2006-08-01,0.38062527343998614,-1.44455694729246,-2.0015945558029506
2006-08-02,-0.7831897463362376,-0.23892967240296703,0.3533813495453349
2006-08-03,0.24620958196087075,-0.2213141043809497,0.532167295262615
